season,celebrity_name,avg_judge,avg_fan,placement,corr_judge_placement,corr_fan_placement
25,Debbie Gibson,6.25,0.03556485355648535,12,-0.8027592420868325,-0.8798244662159231
25,Derek Fisher,6.75,0.06402774377984735,11,-0.8027592420868325,-0.8798244662159231
25,Drew Scott,7.8375,0.14439808071967228,4,-0.8027592420868325,-0.8798244662159231
25,Frankie Muniz,8.380550833333334,0.1426348776708948,3,-0.8027592420868325,-0.8798244662159231
25,Jordan Fisher,9.175,0.14578355025758513,1,-0.8027592420868325,-0.8798244662159231
25,Lindsey Stirling,8.883333333333333,0.14730089680733732,2,-0.8027592420868325,-0.8798244662159231
25,Nick Lachey,6.75,0.08172575475851539,9,-0.8027592420868325,-0.8798244662159231
25,Nikki Bella,7.738095238095239,0.0851309576676574,8,-0.8027592420868325,-0.8798244662159231
25,Sasha Pieterse,7.166666666666666,0.06841215788463574,10,-0.8027592420868325,-0.8798244662159231
25,Terrell Owens,7.59375,0.09227181201939937,6,-0.8027592420868325,-0.8798244662159231
25,Vanessa Lachey,8.071428571428571,0.10066303118195548,7,-0.8027592420868325,-0.8798244662159231
25,Victoria Arlen,8.175925925925926,0.10465112458647169,5,-0.8027592420868325,-0.8798244662159231
26,Adam Rippon,8.972222222222221,0.20038426804290058,1,-0.8027592420868325,-0.8798244662159231
26,Arike Ogunbowale,7.708333333333334,0.1119047619047619,7,-0.8027592420868325,-0.8798244662159231
26,Chris Mazdzer,7.625,0.1384623943035158,5,-0.8027592420868325,-0.8798244662159231
26,Jamie Anderson,6.333333333333333,0.0,10,-0.8027592420868325,-0.8798244662159231
26,Jennie Finch Daigle,7.4375,0.1412661326212728,6,-0.8027592420868325,-0.8798244662159231
26,Johnny Damon,6.0,0.0,9,-0.8027592420868325,-0.8798244662159231
26,Josh Norman,8.458333333333334,0.20528853285862633,2,-0.8027592420868325,-0.8798244662159231
26,Kareem Abdul-Jabbar,6.520833333333334,0.06666666666666665,8,-0.8027592420868325,-0.8798244662159231
26,Mirai Nagasu,8.458333333333334,0.1309857587894971,4,-0.8027592420868325,-0.8798244662159231
26,Tonya Harding,8.416666666666666,0.20147005624133021,3,-0.8027592420868325,-0.8798244662159231
27,Alexis Ren,8.833333333333334,0.13696029284035297,4,-0.8027592420868325,-0.8798244662159231
27,Bobby Bones,7.462962962962964,0.1396196062793748,1,-0.8027592420868325,-0.8798244662159231
27,Danelle Umstead,6.083333333333334,0.04109477124183005,12,-0.8027592420868325,-0.8798244662159231
27,DeMarcus Ware,8.238095238095237,0.08880396249436753,7,-0.8027592420868325,-0.8798244662159231
27,Evanna Lynch,8.685185185185185,0.13637971898391704,3,-0.8027592420868325,-0.8798244662159231
27,Joe Amabile,6.25,0.10398365215323205,6,-0.8027592420868325,-0.8798244662159231
27,John Schneider,7.214285714285714,0.09177902447355572,8,-0.8027592420868325,-0.8798244662159231
27,Juan Pablo Di Pace,9.125,0.11751526173574543,5,-0.8027592420868325,-0.8798244662159231
27,Mary Lou Retton,7.888888888888889,0.07996575290019699,9,-0.8027592420868325,-0.8798244662159231
27,Milo Manheim,9.092592592592592,0.1379585627666589,2,-0.8027592420868325,-0.8798244662159231
27,Nancy McKeon,6.888888888888888,0.05758751847422063,11,-0.8027592420868325,-0.8798244662159231
27,Nikki Glaser,5.833333333333333,0.0,13,-0.8027592420868325,-0.8798244662159231
27,Tinashe,8.5,0.06772938424311935,10,-0.8027592420868325,-0.8798244662159231
28,Ally Brooke,8.56060606060606,0.1404025267661631,3,-0.8027592420868325,-0.8798244662159231
28,Hannah Brown,8.412872727272728,0.14425877153149874,1,-0.8027592420868325,-0.8798244662159231
28,James Van Der Beek,8.31666,0.11762015762015757,5,-0.8027592420868325,-0.8798244662159231
28,Karamo Brown,6.833333333333334,0.08372738372738367,8,-0.8027592420868325,-0.8798244662159231
28,Kate Flannery,7.520825,0.10366785991785987,7,-0.8027592420868325,-0.8798244662159231
28,Kel Mitchell,8.28029696969697,0.14418510782147143,2,-0.8027592420868325,-0.8798244662159231
28,Lamar Odom,4.166666666666666,0.0507575757575757,10,-0.8027592420868325,-0.8798244662159231
28,Lauren Alaina,7.992424242424241,0.14275976548703817,4,-0.8027592420868325,-0.8798244662159231
28,Mary Wilson,5.333333333333334,0.06089743589743585,12,-0.8027592420868325,-0.8798244662159231
28,Ray Lewis,5.0,0.0288461538461538,11,-0.8027592420868325,-0.8798244662159231
28,Sailor Brinkley-Cook,7.402777777777779,0.10187775187775183,9,-0.8027592420868325,-0.8798244662159231
28,Sean Spicer,5.87037037037037,0.12521244187910852,6,-0.8027592420868325,-0.8798244662159231
29,AJ McLean,7.8148074074074065,0.08334998334998331,7,-0.8027592420868325,-0.8798244662159231
29,Anne Heche,6.0,0.07774725274725271,13,-0.8027592420868325,-0.8798244662159231
29,Carole Baskin,4.333333333333333,0.0448412698412698,14,-0.8027592420868325,-0.8798244662159231
29,Charles Oakley,4.5,0.01249999999999995,15,-0.8027592420868325,-0.8798244662159231
29,Chrishell Stause,7.125,0.0968559218559218,8,-0.8027592420868325,-0.8798244662159231
29,Jeannie Mai,7.285714285714286,0.07326364112078391,9,-0.8027592420868325,-0.8798244662159231
29,Jesse Metcalfe,6.533333333333333,0.0718498168498168,12,-0.8027592420868325,-0.8798244662159231
29,Johnny Weir,8.35,0.0753321678321678,6,-0.8027592420868325,-0.8798244662159231
29,Justina Machado,8.363624242424242,0.14062995085722355,4,-0.8027592420868325,-0.8798244662159231
29,Kaitlyn Bristowe,8.666666666666666,0.10098222484586117,1,-0.8027592420868325,-0.8798244662159231
29,Monica Aldama,7.3809523809523805,0.059987631416202794,10,-0.8027592420868325,-0.8798244662159231
29,Nelly,7.651515151515152,0.13525212161575795,3,-0.8027592420868325,-0.8798244662159231
29,Nev Schulman,8.787872727272728,0.10114494091766814,2,-0.8027592420868325,-0.8798244662159231
29,Skai Jackson,7.849986666666666,0.12638375513375508,5,-0.8027592420868325,-0.8798244662159231
29,Veron Davis,6.722222222222222,0.07287018537018533,11,-0.8027592420868325,-0.8798244662159231
30,Amanda Kloots,8.9375,0.09616952491952488,4,-0.8027592420868325,-0.8798244662159231
30,Brian Austin Green,6.145833333333333,0.07432463369963366,13,-0.8027592420868325,-0.8798244662159231
30,Christine Chiu,6.416666666666667,0.0601190476190476,14,-0.8027592420868325,-0.8798244662159231
30,Cody Rigsby,7.9125,0.14074855699855696,3,-0.8027592420868325,-0.8798244662159231
30,Iman Shumpert,7.933333333333333,0.15444721944721937,1,-0.8027592420868325,-0.8798244662159231
30,Jimmie Allen,7.817708333333334,0.07578255078255075,7,-0.8027592420868325,-0.8798244662159231
30,JoJo Siwa,9.175,0.1015384615384615,2,-0.8027592420868325,-0.8798244662159231
30,Kenya Moore,7.3125,0.07766885891885887,10,-0.8027592420868325,-0.8798244662159231
30,Martin Kove,3.5,0.0083333333333333,15,-0.8027592420868325,-0.8798244662159231
30,Matt James,6.322916666666667,0.07439331501831498,12,-0.8027592420868325,-0.8798244662159231
30,Melanie C,7.766666666666666,0.05870795870795868,11,-0.8027592420868325,-0.8798244662159231
30,Melora Hardin,8.50462962962963,0.09113895363895361,6,-0.8027592420868325,-0.8798244662159231
30,"Mike ""The Miz"" Mizanin",7.494047619047619,0.090680549609121,9,-0.8027592420868325,-0.8798244662159231
30,Olivia Jade,8.40625,0.062340263902763864,8,-0.8027592420868325,-0.8798244662159231
30,Suni Lee,8.430555555555555,0.10661298577965243,5,-0.8027592420868325,-0.8798244662159231
31,Charli D'Amelio,9.475,0.08443234869705453,1,-0.8027592420868325,-0.8798244662159231
31,Cheryl Ladd,5.5,0.07425303454715217,14,-0.8027592420868325,-0.8798244662159231
31,Daniel Durant,8.152777777777779,0.10988762508370348,5,-0.8027592420868325,-0.8798244662159231
31,Gabby Windey,9.0625,0.10080109433050603,2,-0.8027592420868325,-0.8798244662159231
31,Heidi D'Amelio,8.21875,0.07957159262306318,8,-0.8027592420868325,-0.8798244662159231
31,Jason Lewis,4.5,0.0073529411764705,16,-0.8027592420868325,-0.8798244662159231
31,Jessie James Decker,7.083333333333333,0.0908678739561092,10,-0.8027592420868325,-0.8798244662159231
31,Jordin Sparks,7.857142857142857,0.07887614253160469,9,-0.8027592420868325,-0.8798244662159231
31,Joseph Baena,6.95,0.08631760396466273,11,-0.8027592420868325,-0.8798244662159231
31,Sam Champion,6.0,0.08627316311139838,13,-0.8027592420868325,-0.8798244662159231
31,Selma Blair,7.8,0.06558177117000644,12,-0.8027592420868325,-0.8798244662159231
31,Shangela,8.6375,0.10392538833715301,4,-0.8027592420868325,-0.8798244662159231
31,Teresa Giudice,5.375,0.05196078431372545,15,-0.8027592420868325,-0.8798244662159231
31,Trevor Donovan,7.958333333333333,0.10830088575186608,6,-0.8027592420868325,-0.8798244662159231
31,Vinny Guadagnino,6.734375,0.1259557436028024,7,-0.8027592420868325,-0.8798244662159231
31,Wayne Brady,9.0625,0.09645330160036039,3,-0.8027592420868325,-0.8798244662159231
32,Adrian Peterson,5.875,0.08675491175491169,11,-0.8027592420868325,-0.8798244662159231
32,Alyson Hannigan,7.318181818181818,0.14332990242081145,5,-0.8027592420868325,-0.8798244662159231
32,Ariana Madix,8.840909090909092,0.0959020777202595,3,-0.8027592420868325,-0.8798244662159231
32,Barry Williams,6.932291666666666,0.1272477522477522,7,-0.8027592420868325,-0.8798244662159231
32,Charity Lawson,8.825757575757576,0.10910402728584541,4,-0.8027592420868325,-0.8798244662159231
32,Harry Jowsey,6.416666666666667,0.15075603408936739,6,-0.8027592420868325,-0.8798244662159231
32,Jamie Lynn Spears,5.166666666666666,0.057875457875457795,13,-0.8027592420868325,-0.8798244662159231
32,Jason Mraz,8.886363636363637,0.11069586978677882,2,-0.8027592420868325,-0.8798244662159231
32,Lele Pons,7.684523809523809,0.07982572982572979,8,-0.8027592420868325,-0.8798244662159231
32,Matt Walsh,4.0,0.0095238095238095,14,-0.8027592420868325,-0.8798244662159231
32,Mauricio Umansky,6.222222222222221,0.10779960779960775,9,-0.8027592420868325,-0.8798244662159231
32,Mira Sorvino,6.5,0.08084582084582081,10,-0.8027592420868325,-0.8798244662159231
32,Tyson Beckford,5.0,0.07802197802197801,12,-0.8027592420868325,-0.8798244662159231
32,Xochitl Gomez,9.121212121212121,0.11451780542689628,1,-0.8027592420868325,-0.8798244662159231
33,Anna Delvey,5.833333333333334,0.0329670329670329,12,-0.8027592420868325,-0.8798244662159231
33,Brooks Nader,7.072916666666667,0.07327949827949823,9,-0.8027592420868325,-0.8798244662159231
33,Chandler Kinney,9.069444444444445,0.145053095053095,3,-0.8027592420868325,-0.8798244662159231
33,Danny Amendola,8.314814814814817,0.1391497391497391,5,-0.8027592420868325,-0.8798244662159231
33,Dwight Howard ,7.821428571428571,0.139595325309611,6,-0.8027592420868325,-0.8798244662159231
33,Eric Roberts,5.25,0.06138306138306133,10,-0.8027592420868325,-0.8798244662159231
33,Ilona Maher,8.037037037037036,0.15360750360750358,2,-0.8027592420868325,-0.8798244662159231
33,Jenn Tran,7.875,0.0941280941280941,7,-0.8027592420868325,-0.8798244662159231
33,Joey Graziadei,8.898148148148147,0.12002133668800331,1,-0.8027592420868325,-0.8798244662159231
33,Phaedra Parks,7.266666666666666,0.09136308136308133,8,-0.8027592420868325,-0.8798244662159231
33,Reginald VelJohnson,5.194444444444444,0.056332556332556266,10,-0.8027592420868325,-0.8798244662159231
33,Stephen Nedoroscik,8.37037037037037,0.13484663484663478,4,-0.8027592420868325,-0.8798244662159231
33,Tori Spelling,6.0,0.0274725274725274,12,-0.8027592420868325,-0.8798244662159231
34,Alix Earle,8.791666666666666,0.12439631075994707,2,-0.8027592420868325,-0.8798244662159231
34,Andy Richter,6.398148148148148,0.12511870845204173,7,-0.8027592420868325,-0.8798244662159231
34,Baron Davis,5.5,0.0309523809523809,13,-0.8027592420868325,-0.8798244662159231
34,Corey Feldman,4.75,0.01190476190476185,13,-0.8027592420868325,-0.8798244662159231
34,Danielle Fishel,7.572916666666666,0.10100940725940721,8,-0.8027592420868325,-0.8798244662159231
34,Dylan Efron,8.404036363636363,0.1234144643235552,4,-0.8027592420868325,-0.8798244662159231
34,Elaine Hendrix,8.1856,0.13293474202565106,5,-0.8027592420868325,-0.8798244662159231
34,Hilaria Baldwin,7.25,0.07622377622377617,11,-0.8027592420868325,-0.8798244662159231
34,Jen Affleck,7.297619047619047,0.08466929895501321,9,-0.8027592420868325,-0.8798244662159231
34,Jordan Chiles,8.588381818181817,0.11067871522416972,3,-0.8027592420868325,-0.8798244662159231
34,Lauren Jauregui,6.5,0.063003663003663,12,-0.8027592420868325,-0.8798244662159231
34,Robert Irwin,8.838381818181817,0.12311123220214125,1,-0.8027592420868325,-0.8798244662159231
34,Scott Hoying,6.638888888888889,0.07999222999222995,10,-0.8027592420868325,-0.8798244662159231
34,Whitney Leavitt,8.970833333333333,0.06537074037074032,6,-0.8027592420868325,-0.8798244662159231
